Event Name,Event_url,Venue Address,Venue City,Venue State,Venue Country,Latitude,Longitude,Time Zone,Date,Time
Tampa Bay Buccaneers vs. Detroit Lions,http://www.ticketmaster.com/tampa-bay-buccaneers-vs-detroit-lions-tampa-florida-12-10-2017/event/0D005294F08E8B62,4201 North Dale Mabry Highway,Tampa,Florida,United States Of America,27.977781,-82.505367,America/New_York,2017-12-10,13:00:00
New York Knicks vs. Atlanta Hawks,http://www.ticketmaster.com/new-york-knicks-vs-atlanta-hawks-new-york-new-york-12-10-2017/event/3B00530FF3592172,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2017-12-10,19:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-11-22-2017/event/0700524EFDBF78AE,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-11-22,19:30:00
Boston Celtics vs. Miami Heat,http://www.ticketmaster.com/boston-celtics-vs-miami-heat-boston-massachusetts-12-20-2017/event/0100530EE6EE5ECE,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2017-12-20,19:30:00
Los Angeles Chargers vs. Washington Redskins,http://www.ticketmaster.com/los-angeles-chargers-vs-washington-redskins-carson-california-12-10-2017/event/0A0052FDD78C472E,18400 Avalon Boulevard,Carson,California,United States Of America,33.863741,-118.261083,America/Tijuana,2017-12-10,13:05:00
Milwaukee Bucks vs. Washington Wizards,http://www.ticketmaster.com/milwaukee-bucks-vs-washington-wizards-milwaukee-wisconsin-11-20-2017/event/0700532DB6712982,1001 North 4th Street,Milwaukee,Wisconsin,United States Of America,43.043728,-87.917166,America/Chicago,2017-11-20,19:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-tampa-florida-01-13-2018/event/0D0053099C12A1E2,4201 North Dale Mabry Highway,Tampa,Florida,United States Of America,27.977781,-82.505367,America/New_York,2018-01-13,19:00:00
Cleveland Browns vs. Green Bay Packers,http://www.ticketmaster.com/cleveland-browns-vs-green-bay-packers-cleveland-ohio-12-10-2017/event/0500528A932083BA,100 Alfred Lerner Way,Cleveland,Ohio,United States Of America,41.50603554,-81.69956958,America/New_York,2017-12-10,13:00:00
Marshmello,http://www.ticketmaster.com/marshmello-san-francisco-california-01-13-2018/event/1C005334727717F3,99 Grove Street,San Francisco,California,United States Of America,37.778479,-122.417473,America/Los_Angeles,2018-01-13,20:00:00
KIIS FM's Jingle Ball Presented by Capital One,http://www.ticketmaster.com/kiis-fms-jingle-ball-presented-by-inglewood-california-12-01-2017/event/09005343262670F8,3900 W Manchester Blvd.,Inglewood,California,United States Of America,33.9583,-118.341868,America/Los_Angeles,2017-12-01,19:30:00
Chicago Bulls v. Los Angeles Lakers,http://www.ticketmaster.com/chicago-bulls-v-los-angeles-lakers-chicago-illinois-01-26-2018/event/0400530FD9CC4599,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-01-26,19:00:00
New York Knicks vs. Oklahoma City Thunder,http://www.ticketmaster.com/new-york-knicks-vs-oklahoma-city-new-york-new-york-12-16-2017/event/3B00530FF35A2176,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2017-12-16,19:30:00
Anaheim Ducks vs. Vegas Golden Knights,http://www.ticketmaster.com/anaheim-ducks-vs-vegas-golden-knights-anaheim-california-12-27-2017/event/090052DD92B92045,2695 E. Katella,Anaheim,California,United States Of America,33.80780364,-117.87653112,America/Los_Angeles,2017-12-27,19:00:00
Orlando Magic vs. Cleveland Cavaliers,http://www.ticketmaster.com/orlando-magic-vs-cleveland-cavaliers-orlando-florida-01-06-2018/event/220052FF884C7A66,400 W Church St.,Orlando,Florida,United States Of America,28.539293,-81.383957,America/New_York,2018-01-06,19:00:00
Atlanta Hawks vs. New York Knicks,http://www.ticketmaster.com/atlanta-hawks-vs-new-york-knicks-atlanta-georgia-11-24-2017/event/0E00530FB41783D8,One Philips Drive,Atlanta,Georgia,United States Of America,33.757796,-84.394569,America/New_York,2017-11-24,19:30:00
New Orleans Saints vs. Carolina Panthers,http://www.ticketmaster.com/new-orleans-saints-vs-carolina-panthers-new-orleans-louisiana-12-03-2017/event/1B005295A3E61819,1500 Poydras St,New Orleans,Louisiana,United States Of America,29.9516662,-90.0784059,America/Chicago,2017-12-03,15:25:00
Monster Jam,http://www.ticketmaster.com/monster-jam-new-orleans-louisiana-01-27-2018/event/1B005302868C278A,1500 Poydras St,New Orleans,Louisiana,United States Of America,29.9516662,-90.0784059,America/Chicago,2018-01-27,19:00:00
Portland Trail Blazers vs. Denver Nuggets,http://www.ticketmaster.com/portland-trail-blazers-vs-denver-nuggets-portland-oregon-12-22-2017/event/0F005310EC01900A,"One Center Court, Suite 100",Portland,Oregon,United States Of America,45.53118896,-122.66645813,America/Los_Angeles,2017-12-22,19:00:00
Indiana Pacers vs. Boston Celtics,http://www.ticketmaster.com/indiana-pacers-vs-boston-celtics-indianapolis-indiana-12-18-2017/event/0500530E04A77468,125 S. Pennsylvania St.,Indianapolis,Indiana,United States Of America,39.764064,-86.155507,America/Indianapolis,2017-12-18,19:00:00
Boston Celtics vs. Orlando Magic,http://www.ticketmaster.com/boston-celtics-vs-orlando-magic-boston-massachusetts-01-21-2018/event/0100530EE7115F21,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2018-01-21,13:00:00
New Orleans Saints vs. Atlanta Falcons,http://www.ticketmaster.com/new-orleans-saints-vs-atlanta-falcons-new-orleans-louisiana-12-24-2017/event/1B005295A3F31828,1500 Poydras St,New Orleans,Louisiana,United States Of America,29.9516662,-90.0784059,America/Chicago,2017-12-24,12:00:00
V-103 Winterfest 2017,http://www.ticketmaster.com/v103-winterfest-2017-atlanta-georgia-12-16-2017/event/0E005336E9E1ABE2,One Philips Drive,Atlanta,Georgia,United States Of America,33.757796,-84.394569,America/New_York,2017-12-16,20:00:00
Chicago Bulls v. Phoenix Suns,http://www.ticketmaster.com/chicago-bulls-v-phoenix-suns-chicago-illinois-11-28-2017/event/0400530FDA0145F5,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2017-11-28,19:00:00
Golden State Warriors vs. Denver Nuggets,http://www.ticketmaster.com/golden-state-warriors-vs-denver-nuggets-oakland-california-12-23-2017/event/1C005309C0E38813,7000 Coliseum Way,Oakland,California,United States Of America,37.74691455,-122.2008533,America/Los_Angeles,2017-12-23,17:30:00
Golden State Warriors vs. Dallas Mavericks,http://www.ticketmaster.com/golden-state-warriors-vs-dallas-mavericks-oakland-california-12-14-2017/event/1C005309C0D287FA,7000 Coliseum Way,Oakland,California,United States Of America,37.74691455,-122.2008533,America/Los_Angeles,2017-12-14,19:30:00
Portland Trail Blazers vs. Cleveland Cavaliers,http://www.ticketmaster.com/portland-trail-blazers-vs-cleveland-cavaliers-portland-oregon-03-15-2018/event/0F005310EB9B8FB8,"One Center Court, Suite 100",Portland,Oregon,United States Of America,45.53118896,-122.66645813,America/Los_Angeles,2018-03-15,19:00:00
Pittsburgh Penguins vs. Columbus Blue Jackets,http://www.ticketmaster.com/pittsburgh-penguins-vs-columbus-blue-jackets-pittsburgh-pennsylvania-12-27-2017/event/160052D68B0B1308,1001 Fifth Avenue,Pittsburgh,Pennsylvania,United States Of America,40.4388401,-79.9908551,America/New_York,2017-12-27,19:00:00
The Garth Brooks World Tour Sponsored by Amazon Music Unlimited,http://www.ticketmaster.com/the-garth-brooks-world-tour-sponsored-newark-new-jersey-12-02-2017/event/0200534A11DEA431,25 Lafayette Street,Newark,New Jersey,United States Of America,40.73340555,-74.17121214,America/New_York,2017-12-02,19:30:00
Atlanta Hawks vs. LA Clippers,http://www.ticketmaster.com/atlanta-hawks-vs-la-clippers-atlanta-georgia-11-22-2017/event/0E00530FB34F82E1,One Philips Drive,Atlanta,Georgia,United States Of America,33.757796,-84.394569,America/New_York,2017-11-22,19:30:00
Chicago Bulls V. Indiana Pacers,http://www.ticketmaster.com/chicago-bulls-v-indiana-pacers-chicago-illinois-12-29-2017/event/0400530FD9C7458F,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2017-12-29,19:00:00
The Garth Brooks World Tour Sponsored by Amazon Music Unlimited,http://www.ticketmaster.com/the-garth-brooks-world-tour-sponsored-nashville-tennessee-12-22-2017/event/1B005369A6E74985,501 Broadway,Nashville,Tennessee,United States Of America,36.159949,-86.77857,America/Chicago,2017-12-22,19:00:00
Detroit Red Wings vs. New York Rangers,http://www.ticketmaster.com/detroit-red-wings-vs-new-york-detroit-michigan-12-29-2017/event/08005310FD0F4E59,2645 Woodward,Detroit,Michigan,United States Of America,42.341089,-83.055434,America/New_York,2017-12-29,19:30:00
New Jersey Devils vs. Detroit Red Wings,http://www.ticketmaster.com/new-jersey-devils-vs-detroit-red-newark-new-jersey-12-27-2017/event/020052DAA4942DEA,25 Lafayette Street,Newark,New Jersey,United States Of America,40.73340555,-74.17121214,America/New_York,2017-12-27,19:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-11-24-2017/event/0700524EFF3479FD,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-11-24,19:30:00
Big 12 Conference Football Championship,http://www.ticketmaster.com/big-12-conference-football-championship-arlington-texas-12-02-2017/event/0C00532E000D6014,One AT&T Way,Arlington,Texas,United States Of America,32.74790427,-97.09345578,America/Chicago,2017-12-02,11:30:00
Pittsburgh Penguins vs. Toronto Maple Leafs,http://www.ticketmaster.com/pittsburgh-penguins-vs-toronto-maple-leafs-pittsburgh-pennsylvania-12-09-2017/event/160052D68AFB12FC,1001 Fifth Avenue,Pittsburgh,Pennsylvania,United States Of America,40.4388401,-79.9908551,America/New_York,2017-12-09,19:00:00
San Antonio Spurs vs. New York Knicks,http://www.ticketmaster.com/san-antonio-spurs-vs-new-york-san-antonio-texas-12-28-2017/event/3A00531DA23F351E,1 AT&T Center,San Antonio,Texas,United States Of America,29.4330386,-98.4337987,America/Chicago,2017-12-28,19:30:00
Nashville Predators vs. Boston Bruins,http://www.ticketmaster.com/nashville-predators-vs-boston-bruins-nashville-tennessee-12-04-2017/event/1B00530FE493A2E3,501 Broadway,Nashville,Tennessee,United States Of America,36.159949,-86.77857,America/Chicago,2017-12-04,19:00:00
Chicago Bulls V. Sacramento Kings,http://www.ticketmaster.com/chicago-bulls-v-sacramento-kings-chicago-illinois-12-01-2017/event/0400530FDA0545F7,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2017-12-01,19:00:00
New York Rangers vs. Washington Capitals,http://www.ticketmaster.com/new-york-rangers-vs-washington-capitals-new-york-new-york-12-27-2017/event/3B0052D8127014EE,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2017-12-27,20:00:00
Jo Koy,http://www.ticketmaster.com/jo-koy-san-diego-california-01-21-2018/event/0A005363B9B41830,750 B Street,San Diego,California,United States Of America,32.718667,-117.157901,America/Los_Angeles,2018-01-21,18:00:00
Chicago Bulls V. Cleveland Cavaliers,http://www.ticketmaster.com/chicago-bulls-v-cleveland-cavaliers-chicago-illinois-03-17-2018/event/0400530FD9B94585,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-03-17,19:00:00
Ozuna,http://www.ticketmaster.com/ozuna-inglewood-california-11-24-2017/event/0900533D1D7AA95A,3900 W Manchester Blvd.,Inglewood,California,United States Of America,33.9583,-118.341868,America/Los_Angeles,2017-11-24,19:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-11-24-2017/event/0700524EFF2D79E7,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-11-24,13:30:00
Boston Celtics vs. Utah Jazz,http://www.ticketmaster.com/boston-celtics-vs-utah-jazz-boston-massachusetts-12-15-2017/event/0100530EE6EA5ECB,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2017-12-15,19:30:00
New Jersey Devils vs. Pittsburgh Penguins,http://www.ticketmaster.com/new-jersey-devils-vs-pittsburgh-penguins-newark-new-jersey-02-03-2018/event/020052DAA4B32E44,25 Lafayette Street,Newark,New Jersey,United States Of America,40.73340555,-74.17121214,America/New_York,2018-02-03,19:00:00
Indiana Pacers vs. Dallas Mavericks,http://www.ticketmaster.com/indiana-pacers-vs-dallas-mavericks-indianapolis-indiana-12-27-2017/event/0500530E04AF7477,125 S. Pennsylvania St.,Indianapolis,Indiana,United States Of America,39.764064,-86.155507,America/Indianapolis,2017-12-27,19:00:00
Maluma - F.A.M.E. Tour,http://www.ticketmaster.com/maluma-fame-tour-miami-florida-05-19-2018/event/0D0053697B91892A,601 Biscayne Blvd,Miami,Florida,United States Of America,25.781232,-80.187805,America/New_York,2018-05-19,20:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-11-26-2017/event/0700524EFEEA79B8,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-11-26,14:00:00
Portland Trail Blazers vs. Boston Celtics,http://www.ticketmaster.com/portland-trail-blazers-vs-boston-celtics-portland-oregon-03-23-2018/event/0F005310EBA58FBC,"One Center Court, Suite 100",Portland,Oregon,United States Of America,45.53118896,-122.66645813,America/Los_Angeles,2018-03-23,19:00:00
New England Patriots vs. Miami Dolphins,http://www.ticketmaster.com/new-england-patriots-vs-miami-dolphins-foxborough-massachusetts-11-26-2017/event/010052DCE3FD66F5,1 Patriot Place,Foxborough,Massachusetts,United States Of America,42.093324,-71.262341,America/New_York,2017-11-26,13:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-st-louis-missouri-03-03-2018/event/06005318EA73970B,701 Convention Plaza,St Louis,Missouri,United States Of America,38.630801,-90.191488,America/Chicago,2018-03-03,19:00:00
Baltimore Ravens vs. Detroit Lions,http://www.ticketmaster.com/baltimore-ravens-vs-detroit-lions-baltimore-maryland-12-03-2017/event/1500528ADAFA8EF1,1101 Russell St,Baltimore,Maryland,United States Of America,39.279287,-76.622096,America/New_York,2017-12-03,13:00:00
New England Patriots vs. New York Jets,http://www.ticketmaster.com/new-england-patriots-vs-new-york-foxborough-massachusetts-12-31-2017/event/010052DCE4D86742,1 Patriot Place,Foxborough,Massachusetts,United States Of America,42.093324,-71.262341,America/New_York,2017-12-31,13:00:00
Dallas Stars vs. Chicago Blackhawks,http://www.ticketmaster.com/dallas-stars-vs-chicago-blackhawks-dallas-texas-12-02-2017/event/0C0052D474AB13A6,2500 Victory Avenue,Dallas,Texas,United States Of America,32.79067196,-96.81081803,America/Chicago,2017-12-02,20:00:00
Atlanta Falcons vs. Tampa Bay Buccaneers,http://www.ticketmaster.com/atlanta-falcons-vs-tampa-bay-buccaneers-atlanta-georgia-11-26-2017/event/0E00528AEC4A76DF,1 AMB Drive NW,Atlanta,Georgia,United States Of America,33.755389,-84.400823,America/New_York,2017-11-26,13:00:00
New York Knicks vs. Golden State Warriors,http://www.ticketmaster.com/new-york-knicks-vs-golden-state-new-york-new-york-02-26-2018/event/3B00530FF35E218E,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2018-02-26,19:30:00
New Jersey Devils vs. Dallas Stars,http://www.ticketmaster.com/new-jersey-devils-vs-dallas-stars-newark-new-jersey-12-15-2017/event/020052DAA4822DD6,25 Lafayette Street,Newark,New Jersey,United States Of America,40.73340555,-74.17121214,America/New_York,2017-12-15,19:00:00
Carolina Panthers vs. Tampa Bay Buccaneers,http://www.ticketmaster.com/carolina-panthers-vs-tampa-bay-buccaneers-charlotte-north-carolina-12-24-2017/event/0E00527F9188EAB9,800 South Mint Street ,Charlotte,North Carolina,United States Of America,35.225324,-80.842187,America/New_York,2017-12-24,13:00:00
Boston Celtics vs. Portland Trail Blazers,http://www.ticketmaster.com/boston-celtics-vs-portland-trail-blazers-boston-massachusetts-02-04-2018/event/0100530EE7295F7C,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2018-02-04,12:00:00
New England Patriots vs. Buffalo Bills,http://www.ticketmaster.com/new-england-patriots-vs-buffalo-bills-foxborough-massachusetts-12-24-2017/event/010052DCE46E670F,1 Patriot Place,Foxborough,Massachusetts,United States Of America,42.093324,-71.262341,America/New_York,2017-12-24,13:00:00
Boston Celtics vs. Philadelphia 76ers,http://www.ticketmaster.com/boston-celtics-vs-philadelphia-76ers-boston-massachusetts-01-18-2018/event/0100530EE70D5F0F,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2018-01-18,19:00:00
New York Knicks vs. Boston Celtics,http://www.ticketmaster.com/new-york-knicks-vs-boston-celtics-new-york-new-york-02-24-2018/event/3B00530FF35E218C,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2018-02-24,19:30:00
